Index	Arrival_Time	Creation_Time	x	y	z	User	Model	Device	gt
692	1424696637393	1.42469663540192E+018	0.0009307861	-0.012374878	-0.0020141602	a	nexus4	nexus4_1	stand
693	1424696637397	1.42469663540488E+018	0.0009307861	-0.012374878	-0.0020141602	a	nexus4	nexus4_1	stand
694	1424696637401	1.42469663540869E+018	0.0009307861	-0.012374878	0.0011901855	a	nexus4	nexus4_1	stand
695	1424696637411	1.42469663541373E+018	0.0009307861	-0.012374878	0.0001220703	a	nexus4	nexus4_1	stand
696	1424696637411	1.42469663542011E+018	0.0009307861	-0.011306763	-0.0020141602	a	nexus4	nexus4_1	stand
697	1424696637420	1.4246966354238E+018	0.0019989014	-0.012374878	-0.0030822754	a	nexus4	nexus4_1	stand
698	1424696637420	1.42469663542957E+018	0.0019989014	-0.010238647	-0.0020141602	a	nexus4	nexus4_1	stand
699	1424696637433	1.4246966354343E+018	0.0019989014	-0.009170532	-0.0020141602	a	nexus4	nexus4_1	stand
700	1424696637433	1.42469663544199E+018	0.005203247	-0.009170532	-0.0030822754	a	nexus4	nexus4_1	stand
701	1424696637437	1.42469663544495E+018	0.005203247	-0.009170532	-0.0030822754	a	nexus4	nexus4_1	stand
702	1424696637445	1.42469663544897E+018	0.005203247	-0.008102417	-0.006286621	a	nexus4	nexus4_1	stand
703	1424696637445	1.42469663545438E+018	0.0062713623	-0.009170532	-0.0030822754	a	nexus4	nexus4_1	stand
704	1424696637458	1.42469663545993E+018	0.005203247	-0.010238647	-0.0041503906	a	nexus4	nexus4_1	stand
705	1424696637458	1.42469663546707E+018	0.005203247	-0.012374878	-0.008422852	a	nexus4	nexus4_1	stand
706	1424696637463	1.42469663547003E+018	0.005203247	-0.012374878	-0.008422852	a	nexus4	nexus4_1	stand
707	1424696637466	1.42469663547415E+018	0.0062713623	-0.011306763	-0.008422852	a	nexus4	nexus4_1	stand
708	1424696637477	1.42469663547943E+018	0.005203247	-0.011306763	-0.011627197	a	nexus4	nexus4_1	stand
709	1424696637477	1.42469663548615E+018	0.0062713623	-0.011306763	-0.0126953125	a	nexus4	nexus4_1	stand
711	1424696637485	1.42469663549466E+018	0.0062713623	-0.010238647	-0.013763428	a	nexus4	nexus4_1	stand
710	1424696637485	1.4246966354892E+018	0.0062713623	-0.011306763	-0.0126953125	a	nexus4	nexus4_1	stand
712	1424696637498	1.42469663550021E+018	0.0062713623	-0.010238647	-0.014831543	a	nexus4	nexus4_1	stand
713	1424696637499	1.42469663550745E+018	0.0062713623	-0.0048980713	-0.016967773	a	nexus4	nexus4_1	stand
714	1424696637506	1.42469663551041E+018	0.0062713623	-0.0048980713	-0.016967773	a	nexus4	nexus4_1	stand
715	1424696637507	1.42469663551447E+018	0.0062713623	-0.0048980713	-0.018035889	a	nexus4	nexus4_1	stand
716	1424696637511	1.4246966355195E+018	0.0073394775	-0.0016937256	-0.016967773	a	nexus4	nexus4_1	stand
717	1424696637521	1.42469663552466E+018	0.008407593	0.0015106201	-0.0126953125	a	nexus4	nexus4_1	stand
718	1424696637522	1.42469663552991E+018	0.009475708	0.0025787354	-0.011627197	a	nexus4	nexus4_1	stand
719	1424696637532	1.42469663553461E+018	0.009475708	0.0025787354	-0.011627197	a	nexus4	nexus4_1	stand
720	1424696637533	1.42469663553958E+018	0.009475708	0.004714966	-0.009490967	a	nexus4	nexus4_1	stand
721	1424696637538	1.42469663554468E+018	0.008407593	0.0036468506	-0.009490967	a	nexus4	nexus4_1	stand
722	1424696637543	1.42469663554971E+018	0.009475708	0.0036468506	-0.009490967	a	nexus4	nexus4_1	stand
723	1424696637548	1.42469663555475E+018	0.008407593	0.004714966	-0.0126953125	a	nexus4	nexus4_1	stand
724	1424696637554	1.42469663555978E+018	0.009475708	0.0036468506	-0.0126953125	a	nexus4	nexus4_1	stand
725	1424696637557	1.42469663556491E+018	0.008407593	0.0025787354	-0.013763428	a	nexus4	nexus4_1	stand
726	1424696637562	1.42469663556998E+018	0.009475708	0.0004425049	-0.0126953125	a	nexus4	nexus4_1	stand
727	1424696637572	1.42469663557504E+018	0.008407593	-0.0006256104	-0.014831543	a	nexus4	nexus4_1	stand
728	1424696637573	1.42469663558011E+018	0.009475708	-0.0048980713	-0.0126953125	a	nexus4	nexus4_1	stand
729	1424696637577	1.42469663558508E+018	0.008407593	-0.0070343018	-0.014831543	a	nexus4	nexus4_1	stand
730	1424696637583	1.42469663559015E+018	0.008407593	-0.0070343018	-0.013763428	a	nexus4	nexus4_1	stand
731	1424696637593	1.42469663559518E+018	0.008407593	-0.009170532	-0.011627197	a	nexus4	nexus4_1	stand
732	1424696637593	1.42469663560037E+018	0.0073394775	-0.009170532	-0.011627197	a	nexus4	nexus4_1	stand
733	1424696637597	1.42469663560522E+018	0.0073394775	-0.010238647	-0.0126953125	a	nexus4	nexus4_1	stand
734	1424696637607	1.42469663561029E+018	0.0073394775	-0.011306763	-0.008422852	a	nexus4	nexus4_1	stand
735	1424696637608	1.42469663561539E+018	0.0062713623	-0.009170532	-0.011627197	a	nexus4	nexus4_1	stand
736	1424696637612	1.42469663562036E+018	0.0062713623	-0.009170532	-0.010559082	a	nexus4	nexus4_1	stand
737	1424696637623	1.4246966356254E+018	0.0062713623	-0.008102417	-0.008422852	a	nexus4	nexus4_1	stand
738	1424696637624	1.42469663563046E+018	0.0073394775	-0.010238647	-0.0073547363	a	nexus4	nexus4_1	stand
739	1424696637627	1.42469663563547E+018	0.0062713623	-0.008102417	-0.0073547363	a	nexus4	nexus4_1	stand
740	1424696637632	1.4246966356405E+018	0.0073394775	-0.008102417	-0.010559082	a	nexus4	nexus4_1	stand
741	1424696637638	1.42469663564554E+018	0.0062713623	-0.009170532	-0.009490967	a	nexus4	nexus4_1	stand
742	1424696637668	1.42469663565057E+018	0.0073394775	-0.008102417	-0.005218506	a	nexus4	nexus4_1	stand
743	1424696637668	1.42469663565561E+018	0.0073394775	-0.003829956	-0.008422852	a	nexus4	nexus4_1	stand
744	1424696637669	1.42469663566061E+018	0.009475708	-0.0027618408	-0.009490967	a	nexus4	nexus4_1	stand
745	1424696637669	1.42469663566562E+018	0.009475708	-0.0006256104	-0.008422852	a	nexus4	nexus4_1	stand
746	1424696637670	1.42469663567065E+018	0.008407593	-0.0016937256	-0.0073547363	a	nexus4	nexus4_1	stand
747	1424696637693	1.42469663567572E+018	0.009475708	-0.003829956	-0.005218506	a	nexus4	nexus4_1	stand
748	1424696637693	1.42469663568079E+018	0.008407593	-0.0048980713	-0.005218506	a	nexus4	nexus4_1	stand
750	1424696637694	1.42469663569086E+018	0.0062713623	-0.010238647	-0.0041503906	a	nexus4	nexus4_1	stand
749	1424696637694	1.42469663568582E+018	0.0062713623	-0.008102417	-0.0041503906	a	nexus4	nexus4_1	stand
751	1424696637695	1.42469663569589E+018	0.0030670166	-0.013442993	-0.006286621	a	nexus4	nexus4_1	stand
752	1424696637696	1.42469663570093E+018	0.0030670166	-0.017715454	-0.006286621	a	nexus4	nexus4_1	stand
753	1424696637711	1.42469663570596E+018	0.0019989014	-0.019851685	-0.0073547363	a	nexus4	nexus4_1	stand
754	1424696637716	1.424696635711E+018	-0.0001373291	-0.029464722	-0.009490967	a	nexus4	nexus4_1	stand
755	1424696637718	1.42469663571603E+018	-0.0022735596	-0.030532837	-0.009490967	a	nexus4	nexus4_1	stand
756	1424696637718	1.42469663572107E+018	-0.0001373291	-0.033737183	-0.006286621	a	nexus4	nexus4_1	stand
757	1424696637719	1.4246966357261E+018	-0.0022735596	-0.032669067	-0.006286621	a	nexus4	nexus4_1	stand
758	1424696637726	1.42469663573114E+018	-0.0022735596	-0.035873413	-0.0041503906	a	nexus4	nexus4_1	stand
759	1424696637727	1.42469663573618E+018	-0.0033416748	-0.035873413	-0.0009460449	a	nexus4	nexus4_1	stand
760	1424696637731	1.42469663574103E+018	-0.00440979	-0.038009644	0.0022583008	a	nexus4	nexus4_1	stand
761	1424696637737	1.42469663574606E+018	-0.0033416748	-0.035873413	0.0054626465	a	nexus4	nexus4_1	stand
762	1424696637741	1.4246966357511E+018	-0.0033416748	-0.035873413	0.008666992	a	nexus4	nexus4_1	stand
763	1424696637747	1.42469663575607E+018	-0.00440979	-0.034805298	0.008666992	a	nexus4	nexus4_1	stand
764	1424696637752	1.42469663576111E+018	-0.0033416748	-0.031600952	0.011871338	a	nexus4	nexus4_1	stand
765	1424696637757	1.42469663576621E+018	-0.00440979	-0.029464722	0.010803223	a	nexus4	nexus4_1	stand
766	1424696637762	1.42469663577124E+018	-0.0054779053	-0.027328491	0.008666992	a	nexus4	nexus4_1	stand
767	1424696637767	1.42469663577628E+018	-0.00440979	-0.02305603	0.010803223	a	nexus4	nexus4_1	stand
768	1424696637772	1.42469663578131E+018	-0.0054779053	-0.021987915	0.007598877	a	nexus4	nexus4_1	stand
769	1424696637777	1.42469663578635E+018	-0.00440979	-0.017715454	0.0065307617	a	nexus4	nexus4_1	stand
770	1424696637786	1.42469663579138E+018	-0.00440979	-0.014511108	0.003326416	a	nexus4	nexus4_1	stand
771	1424696643010	1.42469664101813E+018	-0.010818481	-0.016647339	0.011871338	a	nexus4	nexus4_1	stand
772	1424696643014	1.42469664102438E+018	-0.010818481	-0.015579224	0.009735107	a	nexus4	nexus4_1	stand
773	1424696643021	1.42469664102942E+018	-0.009750366	-0.016647339	0.010803223	a	nexus4	nexus4_1	stand
774	1424696643027	1.42469664103445E+018	-0.009750366	-0.015579224	0.009735107	a	nexus4	nexus4_1	stand
775	1424696643029	1.42469664103949E+018	-0.009750366	-0.017715454	0.009735107	a	nexus4	nexus4_1	stand
776	1424696643035	1.42469664104452E+018	-0.009750366	-0.016647339	0.010803223	a	nexus4	nexus4_1	stand
777	1424696643040	1.42469664104956E+018	-0.010818481	-0.016647339	0.0065307617	a	nexus4	nexus4_1	stand
779	1424696643051	1.42469664106051E+018	-0.008682251	-0.013442993	0.0065307617	a	nexus4	nexus4_1	stand
778	1424696643051	1.42469664105465E+018	-0.009750366	-0.015579224	0.0065307617	a	nexus4	nexus4_1	stand
780	1424696643055	1.42469664106466E+018	-0.0076141357	-0.010238647	0.0011901855	a	nexus4	nexus4_1	stand
781	1424696643061	1.4246966410697E+018	-0.0065460205	-0.009170532	0.0022583008	a	nexus4	nexus4_1	stand
782	1424696643076	1.42469664107486E+018	-0.00440979	-0.0070343018	0.0022583008	a	nexus4	nexus4_1	stand
783	1424696643076	1.42469664108148E+018	-0.0022735596	-0.0027618408	0.0001220703	a	nexus4	nexus4_1	stand
784	1424696643076	1.42469664108484E+018	-0.0012054443	-0.0016937256	0.0001220703	a	nexus4	nexus4_1	stand
785	1424696643081	1.42469664108987E+018	0.0009307861	-0.0016937256	-0.0030822754	a	nexus4	nexus4_1	stand
786	1424696643086	1.42469664109491E+018	0.0019989014	-0.0006256104	-0.0073547363	a	nexus4	nexus4_1	stand
787	1424696643093	1.42469664109994E+018	0.0030670166	-0.0027618408	-0.006286621	a	nexus4	nexus4_1	stand
788	1424696643097	1.42469664110498E+018	0.005203247	-0.0016937256	-0.006286621	a	nexus4	nexus4_1	stand
789	1424696643106	1.42469664111001E+018	0.005203247	-0.0016937256	-0.010559082	a	nexus4	nexus4_1	stand
790	1424696643107	1.42469664111523E+018	0.005203247	-0.0016937256	-0.010559082	a	nexus4	nexus4_1	stand
791	1424696643117	1.42469664112021E+018	0.008407593	-0.0016937256	-0.0126953125	a	nexus4	nexus4_1	stand
792	1424696643117	1.42469664112634E+018	0.008407593	-0.0027618408	-0.0126953125	a	nexus4	nexus4_1	stand
793	1424696643123	1.42469664113016E+018	0.009475708	-0.003829956	-0.0126953125	a	nexus4	nexus4_1	stand
794	1424696643128	1.42469664113519E+018	0.010543823	-0.0048980713	-0.011627197	a	nexus4	nexus4_1	stand
795	1424696643132	1.42469664114023E+018	0.012680054	-0.0070343018	-0.0126953125	a	nexus4	nexus4_1	stand
796	1424696643138	1.42469664114526E+018	0.012680054	-0.009170532	-0.011627197	a	nexus4	nexus4_1	stand
797	1424696643141	1.4246966411503E+018	0.013748169	-0.012374878	-0.008422852	a	nexus4	nexus4_1	stand
798	1424696643154	1.42469664115573E+018	0.012680054	-0.015579224	-0.010559082	a	nexus4	nexus4_1	stand
799	1424696643155	1.42469664116241E+018	0.012680054	-0.015579224	-0.0126953125	a	nexus4	nexus4_1	stand
800	1424696643157	1.42469664116556E+018	0.012680054	-0.01878357	-0.015899658	a	nexus4	nexus4_1	stand
801	1424696643168	1.42469664117044E+018	0.0116119385	-0.019851685	-0.016967773	a	nexus4	nexus4_1	stand
802	1424696643168	1.42469664117575E+018	0.012680054	-0.0209198	-0.0126953125	a	nexus4	nexus4_1	stand
803	1424696643174	1.42469664118051E+018	0.010543823	-0.021987915	-0.0126953125	a	nexus4	nexus4_1	stand
804	1424696643197	1.42469664118732E+018	0.010543823	-0.019851685	-0.0126953125	a	nexus4	nexus4_1	stand
805	1424696643198	1.42469664119427E+018	0.010543823	-0.01878357	-0.0126953125	a	nexus4	nexus4_1	stand
806	1424696643199	1.42469664119748E+018	0.010543823	-0.01878357	-0.0126953125	a	nexus4	nexus4_1	stand
807	1424696643200	1.42469664120102E+018	0.008407593	-0.01878357	-0.011627197	a	nexus4	nexus4_1	stand
808	1424696643204	1.42469664120578E+018	0.0062713623	-0.015579224	-0.0126953125	a	nexus4	nexus4_1	stand
809	1424696643205	1.4246966412109E+018	0.005203247	-0.014511108	-0.009490967	a	nexus4	nexus4_1	stand
810	1424696643208	1.42469664121594E+018	0.004135132	-0.013442993	-0.010559082	a	nexus4	nexus4_1	stand
811	1424696643218	1.42469664122098E+018	0.004135132	-0.010238647	-0.011627197	a	nexus4	nexus4_1	stand
812	1424696643219	1.42469664122601E+018	0.0030670166	-0.008102417	-0.006286621	a	nexus4	nexus4_1	stand
813	1424696643223	1.42469664123105E+018	0.0030670166	-0.0059661865	-0.005218506	a	nexus4	nexus4_1	stand
814	1424696643228	1.42469664123608E+018	0.0030670166	-0.003829956	-0.0020141602	a	nexus4	nexus4_1	stand
815	1424696643233	1.42469664124106E+018	0.0030670166	-0.0016937256	-0.0041503906	a	nexus4	nexus4_1	stand
816	1424696643237	1.42469664124606E+018	0.0019989014	0.0015106201	-0.0030822754	a	nexus4	nexus4_1	stand
817	1424696643241	1.42469664125094E+018	0.0030670166	0.005783081	-0.005218506	a	nexus4	nexus4_1	stand
818	1424696643247	1.42469664125607E+018	0.004135132	0.0068511963	-0.0030822754	a	nexus4	nexus4_1	stand
819	1424696643251	1.42469664126111E+018	0.004135132	0.008987427	-0.0030822754	a	nexus4	nexus4_1	stand
820	1424696643260	1.42469664126645E+018	0.0030670166	0.008987427	-0.005218506	a	nexus4	nexus4_1	stand
821	1424696643261	1.4246966412713E+018	0.0030670166	0.013259888	-0.0020141602	a	nexus4	nexus4_1	stand
822	1424696643272	1.42469664127536E+018	0.0019989014	0.013259888	-0.0020141602	a	nexus4	nexus4_1	stand
823	1424696643272	1.42469664128103E+018	0.0019989014	0.011123657	-0.0020141602	a	nexus4	nexus4_1	stand
824	1424696643282	1.42469664128528E+018	0.0009307861	0.012191772	-0.0009460449	a	nexus4	nexus4_1	stand
825	1424696643282	1.42469664129062E+018	-0.0001373291	0.010055542	-0.0030822754	a	nexus4	nexus4_1	stand
826	1424696643292	1.42469664129535E+018	-0.0012054443	0.0068511963	0.0011901855	a	nexus4	nexus4_1	stand
827	1424696643292	1.42469664130066E+018	-0.0012054443	0.0025787354	-0.0020141602	a	nexus4	nexus4_1	stand
828	1424696643300	1.42469664130539E+018	-0.0033416748	0.0004425049	0.0011901855	a	nexus4	nexus4_1	stand
829	1424696643301	1.42469664131045E+018	-0.0033416748	-0.003829956	0.0022583008	a	nexus4	nexus4_1	stand
830	1424696643313	1.42469664131555E+018	-0.00440979	-0.003829956	0.0054626465	a	nexus4	nexus4_1	stand
831	1424696643313	1.42469664132089E+018	-0.0065460205	-0.0059661865	0.0065307617	a	nexus4	nexus4_1	stand
832	1424696643322	1.42469664132556E+018	-0.008682251	-0.010238647	0.011871338	a	nexus4	nexus4_1	stand
833	1424696643332	1.42469664133081E+018	-0.009750366	-0.011306763	0.015075684	a	nexus4	nexus4_1	stand
834	1424696643332	1.42469664133563E+018	-0.010818481	-0.013442993	0.015075684	a	nexus4	nexus4_1	stand
835	1424696643333	1.42469664134067E+018	-0.012954712	-0.016647339	0.01828003	a	nexus4	nexus4_1	stand
836	1424696643337	1.4246966413457E+018	-0.012954712	-0.01878357	0.019348145	a	nexus4	nexus4_1	stand
837	1424696643342	1.42469664135071E+018	-0.014022827	-0.0209198	0.019348145	a	nexus4	nexus4_1	stand
838	1424696643348	1.42469664135577E+018	-0.015090942	-0.02519226	0.019348145	a	nexus4	nexus4_1	stand
839	1424696643352	1.42469664136081E+018	-0.018295288	-0.027328491	0.02255249	a	nexus4	nexus4_1	stand
840	1424696643363	1.42469664136615E+018	-0.016159058	-0.031600952	0.02255249	a	nexus4	nexus4_1	stand
841	1424696643363	1.42469664137152E+018	-0.018295288	-0.032669067	0.023620605	a	nexus4	nexus4_1	stand
842	1424696643373	1.42469664137591E+018	-0.019363403	-0.034805298	0.021484375	a	nexus4	nexus4_1	stand
843	1424696643373	1.42469664138159E+018	-0.020431519	-0.035873413	0.019348145	a	nexus4	nexus4_1	stand
844	1424696643383	1.42469664138598E+018	-0.019363403	-0.03694153	0.02041626	a	nexus4	nexus4_1	stand
845	1424696643383	1.42469664139126E+018	-0.021499634	-0.038009644	0.02255249	a	nexus4	nexus4_1	stand
846	1424696643393	1.42469664139606E+018	-0.020431519	-0.035873413	0.019348145	a	nexus4	nexus4_1	stand
847	1424696643393	1.42469664140133E+018	-0.020431519	-0.034805298	0.02041626	a	nexus4	nexus4_1	stand
849	1424696643403	1.42469664141137E+018	-0.019363403	-0.031600952	0.019348145	a	nexus4	nexus4_1	stand
848	1424696643403	1.42469664140613E+018	-0.020431519	-0.033737183	0.021484375	a	nexus4	nexus4_1	stand
850	1424696643408	1.4246966414162E+018	-0.017227173	-0.027328491	0.019348145	a	nexus4	nexus4_1	stand
851	1424696643414	1.42469664142123E+018	-0.018295288	-0.021987915	0.019348145	a	nexus4	nexus4_1	stand
852	1424696643423	1.42469664142627E+018	-0.017227173	-0.015579224	0.01828003	a	nexus4	nexus4_1	stand
853	1424696643423	1.42469664143155E+018	-0.016159058	-0.0059661865	0.015075684	a	nexus4	nexus4_1	stand
854	1424696643436	1.42469664143634E+018	-0.018295288	0.0036468506	0.014007568	a	nexus4	nexus4_1	stand
855	1424696643437	1.42469664144156E+018	-0.017227173	0.010055542	0.015075684	a	nexus4	nexus4_1	stand
856	1424696643439	1.42469664144644E+018	-0.016159058	0.016464233	0.014007568	a	nexus4	nexus4_1	stand
857	1424696643444	1.42469664145148E+018	-0.016159058	0.022872925	0.016143799	a	nexus4	nexus4_1	stand
858	1424696643448	1.42469664145651E+018	-0.017227173	0.02607727	0.017211914	a	nexus4	nexus4_1	stand
859	1424696643453	1.42469664146155E+018	-0.017227173	0.027145386	0.015075684	a	nexus4	nexus4_1	stand
860	1424696643462	1.42469664146658E+018	-0.017227173	0.025009155	0.016143799	a	nexus4	nexus4_1	stand
861	1424696643464	1.42469664147177E+018	-0.016159058	0.02394104	0.014007568	a	nexus4	nexus4_1	stand
862	1424696643476	1.42469664147665E+018	-0.015090942	0.01966858	0.016143799	a	nexus4	nexus4_1	stand
863	1424696643477	1.42469664148443E+018	-0.014022827	0.0079193115	0.015075684	a	nexus4	nexus4_1	stand
864	1424696643479	1.42469664148752E+018	-0.014022827	0.0079193115	0.015075684	a	nexus4	nexus4_1	stand
865	1424696643486	1.42469664149176E+018	-0.014022827	-0.0016937256	0.016143799	a	nexus4	nexus4_1	stand
866	1424696643490	1.42469664149685E+018	-0.015090942	-0.010238647	0.015075684	a	nexus4	nexus4_1	stand
867	1424696643495	1.42469664150189E+018	-0.015090942	-0.01878357	0.014007568	a	nexus4	nexus4_1	stand
868	1424696643501	1.42469664150693E+018	-0.014022827	-0.026260376	0.010803223	a	nexus4	nexus4_1	stand
869	1424696643505	1.42469664151196E+018	-0.014022827	-0.033737183	0.011871338	a	nexus4	nexus4_1	stand
870	1424696643511	1.424696641517E+018	-0.012954712	-0.03694153	0.011871338	a	nexus4	nexus4_1	stand
871	1424696643515	1.42469664152203E+018	-0.014022827	-0.040145874	0.008666992	a	nexus4	nexus4_1	stand
872	1424696643521	1.42469664152707E+018	-0.012954712	-0.03907776	0.008666992	a	nexus4	nexus4_1	stand
873	1424696643525	1.4246966415321E+018	-0.012954712	-0.040145874	0.009735107	a	nexus4	nexus4_1	stand
874	1424696643532	1.42469664153714E+018	-0.011886597	-0.038009644	0.008666992	a	nexus4	nexus4_1	stand
875	1424696643535	1.42469664154217E+018	-0.009750366	-0.033737183	0.0065307617	a	nexus4	nexus4_1	stand
876	1424696643541	1.42469664154721E+018	-0.008682251	-0.027328491	0.0054626465	a	nexus4	nexus4_1	stand
877	1424696643545	1.42469664155224E+018	-0.0076141357	-0.024124146	0.0065307617	a	nexus4	nexus4_1	stand
878	1424696643551	1.42469664155728E+018	-0.0065460205	-0.017715454	0.0043945313	a	nexus4	nexus4_1	stand
879	1424696643555	1.42469664156231E+018	-0.0033416748	-0.012374878	0.0043945313	a	nexus4	nexus4_1	stand
880	1424696643561	1.42469664156735E+018	-0.0022735596	-0.0070343018	0.0011901855	a	nexus4	nexus4_1	stand
881	1424696643565	1.42469664157239E+018	-0.0001373291	-0.0006256104	0.0001220703	a	nexus4	nexus4_1	stand
882	1424696643574	1.42469664157742E+018	-0.0001373291	0.0036468506	-0.0020141602	a	nexus4	nexus4_1	stand
883	1424696643576	1.42469664158346E+018	0.0019989014	0.010055542	-0.005218506	a	nexus4	nexus4_1	stand
884	1424696643580	1.42469664158746E+018	0.004135132	0.014328003	-0.0041503906	a	nexus4	nexus4_1	stand
885	1424696643590	1.42469664159256E+018	0.0073394775	0.018600464	-0.005218506	a	nexus4	nexus4_1	stand
886	1424696643591	1.42469664159765E+018	0.008407593	0.02180481	-0.010559082	a	nexus4	nexus4_1	stand
887	1424696643595	1.42469664160263E+018	0.009475708	0.02607727	-0.013763428	a	nexus4	nexus4_1	stand
888	1424696643601	1.42469664160763E+018	0.010543823	0.027145386	-0.018035889	a	nexus4	nexus4_1	stand
889	1424696643605	1.42469664161267E+018	0.013748169	0.030349731	-0.018035889	a	nexus4	nexus4_1	stand
890	1424696643611	1.4246966416177E+018	0.013748169	0.030349731	-0.02017212	a	nexus4	nexus4_1	stand
891	1424696643616	1.42469664162271E+018	0.014816284	0.030349731	-0.02230835	a	nexus4	nexus4_1	stand
892	1424696643621	1.42469664162774E+018	0.016952515	0.031417847	-0.02230835	a	nexus4	nexus4_1	stand
893	1424696643626	1.42469664163281E+018	0.016952515	0.030349731	-0.02444458	a	nexus4	nexus4_1	stand
894	1424696643631	1.42469664163782E+018	0.016952515	0.029281616	-0.02658081	a	nexus4	nexus4_1	stand
895	1424696643636	1.42469664164288E+018	0.016952515	0.030349731	-0.028717041	a	nexus4	nexus4_1	stand
896	1424696643641	1.42469664164792E+018	0.01802063	0.027145386	-0.029785156	a	nexus4	nexus4_1	stand
897	1424696643645	1.42469664165295E+018	0.016952515	0.029281616	-0.030853271	a	nexus4	nexus4_1	stand
898	1424696643652	1.42469664165799E+018	0.016952515	0.028213501	-0.031921387	a	nexus4	nexus4_1	stand
899	1424696643656	1.42469664166302E+018	0.014816284	0.030349731	-0.030853271	a	nexus4	nexus4_1	stand
900	1424696643662	1.42469664166806E+018	0.01802063	0.030349731	-0.030853271	a	nexus4	nexus4_1	stand
901	1424696643667	1.42469664167309E+018	0.01802063	0.029281616	-0.032989502	a	nexus4	nexus4_1	stand
902	1424696643672	1.42469664167813E+018	0.016952515	0.028213501	-0.032989502	a	nexus4	nexus4_1	stand
903	1424696643676	1.4246966416831E+018	0.016952515	0.025009155	-0.028717041	a	nexus4	nexus4_1	stand
904	1424696643682	1.4246966416882E+018	0.0158844	0.022872925	-0.030853271	a	nexus4	nexus4_1	stand
905	1424696643686	1.42469664169324E+018	0.0158844	0.020736694	-0.029785156	a	nexus4	nexus4_1	stand
906	1424696643696	1.42469664169827E+018	0.014816284	0.016464233	-0.028717041	a	nexus4	nexus4_1	stand
907	1424696643697	1.42469664170355E+018	0.014816284	0.012191772	-0.030853271	a	nexus4	nexus4_1	stand
908	1424696643721	1.42469664170837E+018	0.013748169	0.0068511963	-0.030853271	a	nexus4	nexus4_1	stand
909	1424696643728	1.42469664171338E+018	0.013748169	0.0025787354	-0.029785156	a	nexus4	nexus4_1	stand
910	1424696643728	1.42469664171841E+018	0.012680054	0.0004425049	-0.029785156	a	nexus4	nexus4_1	stand
911	1424696643731	1.42469664172345E+018	0.014816284	-0.0027618408	-0.028717041	a	nexus4	nexus4_1	stand
912	1424696643731	1.42469664172851E+018	0.012680054	-0.0059661865	-0.030853271	a	nexus4	nexus4_1	stand
913	1424696643732	1.42469664173352E+018	0.013748169	-0.0059661865	-0.031921387	a	nexus4	nexus4_1	stand
914	1424696643733	1.42469664173855E+018	0.0116119385	-0.009170532	-0.029785156	a	nexus4	nexus4_1	stand
915	1424696643743	1.42469664174356E+018	0.012680054	-0.010238647	-0.030853271	a	nexus4	nexus4_1	stand
916	1424696643744	1.42469664174859E+018	0.0116119385	-0.011306763	-0.030853271	a	nexus4	nexus4_1	stand
917	1424696643746	1.42469664175366E+018	0.010543823	-0.012374878	-0.030853271	a	nexus4	nexus4_1	stand
918	1424696643751	1.4246966417587E+018	0.012680054	-0.015579224	-0.029785156	a	nexus4	nexus4_1	stand
919	1424696643757	1.42469664176373E+018	0.010543823	-0.017715454	-0.02658081	a	nexus4	nexus4_1	stand
920	1424696643760	1.42469664176874E+018	0.0062713623	-0.019851685	-0.023376465	a	nexus4	nexus4_1	stand
921	1424696643765	1.42469664177371E+018	0.005203247	-0.02305603	-0.02230835	a	nexus4	nexus4_1	stand
922	1424696643771	1.42469664177875E+018	0.0019989014	-0.02519226	-0.021240234	a	nexus4	nexus4_1	stand
923	1424696643776	1.42469664178378E+018	0.0019989014	-0.027328491	-0.018035889	a	nexus4	nexus4_1	stand
924	1424696643781	1.42469664178882E+018	-0.0022735596	-0.029464722	-0.015899658	a	nexus4	nexus4_1	stand
925	1424696643791	1.42469664179385E+018	-0.0033416748	-0.030532837	-0.011627197	a	nexus4	nexus4_1	stand
926	1424696643792	1.42469664180054E+018	-0.00440979	-0.034805298	-0.009490967	a	nexus4	nexus4_1	stand
928	1424696643801	1.42469664181015E+018	-0.0076141357	-0.03694153	-0.005218506	a	nexus4	nexus4_1	stand
927	1424696643801	1.42469664180392E+018	-0.00440979	-0.034805298	-0.009490967	a	nexus4	nexus4_1	stand
929	1424696643813	1.42469664181399E+018	-0.0076141357	-0.03694153	-0.005218506	a	nexus4	nexus4_1	stand
930	1424696643813	1.42469664182113E+018	-0.009750366	-0.03694153	0.0022583008	a	nexus4	nexus4_1	stand
931	1424696643817	1.42469664182428E+018	-0.011886597	-0.035873413	0.0022583008	a	nexus4	nexus4_1	stand
932	1424696643821	1.4246966418291E+018	-0.011886597	-0.03694153	0.0022583008	a	nexus4	nexus4_1	stand
933	1424696643833	1.42469664183413E+018	-0.012954712	-0.04121399	0.003326416	a	nexus4	nexus4_1	stand
934	1424696643833	1.42469664184152E+018	-0.012954712	-0.04121399	0.0043945313	a	nexus4	nexus4_1	stand
935	1424696643840	1.42469664184466E+018	-0.012954712	-0.040145874	0.0022583008	a	nexus4	nexus4_1	stand
936	1424696643841	1.42469664185016E+018	-0.011886597	-0.042282104	0.0022583008	a	nexus4	nexus4_1	stand
938	1424696643852	1.42469664186148E+018	-0.0065460205	-0.040145874	0.0011901855	a	nexus4	nexus4_1	stand
