Index,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
575,1424696636807,1.42469663480881E+018,-5.7820435,0.72972107,8.240082,a,nexus4,nexus4_1,stand
576,1424696636807,1.42469663481387E+018,-5.8415527,0.7582855,8.192474,a,nexus4,nexus4_1,stand
577,1424696636812,1.42469663481888E+018,-5.7891846,0.7844696,8.206757,a,nexus4,nexus4_1,stand
578,1424696636817,1.42469663482394E+018,-5.8582153,0.7606659,8.279358,a,nexus4,nexus4_1,stand
579,1424696636823,1.42469663482898E+018,-5.861786,0.7761383,8.224609,a,nexus4,nexus4_1,stand
580,1424696636827,1.42469663483401E+018,-5.857025,0.7689972,8.144867,a,nexus4,nexus4_1,stand
581,1424696636833,1.42469663483905E+018,-5.816559,0.71543884,8.171051,a,nexus4,nexus4_1,stand
582,1424696636836,1.42469663484409E+018,-5.811798,0.7773285,8.259125,a,nexus4,nexus4_1,stand
583,1424696636840,1.42469663484903E+018,-5.8237,0.69758606,8.2258,a,nexus4,nexus4_1,stand
584,1424696636845,1.42469663485403E+018,-5.767761,0.7106781,8.207947,a,nexus4,nexus4_1,stand
585,1424696636850,1.42469663485907E+018,-5.8391724,0.7344818,8.1484375,a,nexus4,nexus4_1,stand
586,1424696636864,1.42469663486459E+018,-5.784424,0.70710754,8.243652,a,nexus4,nexus4_1,stand
587,1424696636864,1.42469663487253E+018,-5.848694,0.74876404,8.16748,a,nexus4,nexus4_1,stand
588,1424696636868,1.42469663487546E+018,-5.8391724,0.76423645,8.1651,a,nexus4,nexus4_1,stand
589,1424696636872,1.42469663487921E+018,-5.8391724,0.76423645,8.1651,a,nexus4,nexus4_1,stand
591,1424696636882,1.42469663489093E+018,-5.805847,0.7535248,8.181763,a,nexus4,nexus4_1,stand
590,1424696636882,1.42469663488425E+018,-5.811798,0.7951813,8.196045,a,nexus4,nexus4_1,stand
592,1424696636890,1.42469663489432E+018,-5.805847,0.7535248,8.181763,a,nexus4,nexus4_1,stand
593,1424696636891,1.42469663489963E+018,-5.7891846,0.75709534,8.157959,a,nexus4,nexus4_1,stand
594,1424696636903,1.42469663490451E+018,-5.7891846,0.75709534,8.157959,a,nexus4,nexus4_1,stand
595,1424696636903,1.4246966349118E+018,-5.8213196,0.80589294,8.224609,a,nexus4,nexus4_1,stand
596,1424696636907,1.42469663491483E+018,-5.848694,0.7939911,8.193665,a,nexus4,nexus4_1,stand
597,1424696636911,1.42469663491953E+018,-5.779663,0.77970886,8.177002,a,nexus4,nexus4_1,stand
598,1424696636922,1.42469663492538E+018,-5.835602,0.7749481,8.281738,a,nexus4,nexus4_1,stand
599,1424696636924,1.42469663493207E+018,-5.786804,0.7535248,8.241272,a,nexus4,nexus4_1,stand
600,1424696636931,1.42469663493509E+018,-5.805847,0.767807,8.251984,a,nexus4,nexus4_1,stand
601,1424696636932,1.42469663494031E+018,-5.8094177,0.7666168,8.2258,a,nexus4,nexus4_1,stand
602,1424696636944,1.42469663494479E+018,-5.862976,0.7666168,8.201996,a,nexus4,nexus4_1,stand
603,1424696636944,1.42469663495251E+018,-5.8594055,0.7261505,8.206757,a,nexus4,nexus4_1,stand
604,1424696636948,1.42469663495548E+018,-5.854645,0.73805237,8.22699,a,nexus4,nexus4_1,stand
605,1424696636955,1.42469663495978E+018,-5.9034424,0.7106781,8.1651,a,nexus4,nexus4_1,stand
606,1424696636957,1.42469663496521E+018,-5.8463135,0.71543884,8.315063,a,nexus4,nexus4_1,stand
607,1424696636970,1.42469663497015E+018,-5.836792,0.7606659,8.247223,a,nexus4,nexus4_1,stand
608,1424696636970,1.42469663497797E+018,-5.786804,0.7416229,8.279358,a,nexus4,nexus4_1,stand
609,1424696636974,1.42469663498093E+018,-5.7951355,0.73091125,8.247223,a,nexus4,nexus4_1,stand
610,1424696636978,1.42469663498495E+018,-5.8022766,0.78804016,8.22818,a,nexus4,nexus4_1,stand
611,1424696636988,1.42469663498999E+018,-5.8129883,0.7844696,8.207947,a,nexus4,nexus4_1,stand
612,1424696636988,1.4246966349967E+018,-5.8272705,0.7844696,8.205566,a,nexus4,nexus4_1,stand
613,1424696636996,1.42469663500006E+018,-5.8213196,0.7916107,8.122253,a,nexus4,nexus4_1,stand
614,1424696636997,1.42469663500552E+018,-5.8475037,0.77375793,8.222229,a,nexus4,nexus4_1,stand
615,1424696637009,1.42469663501044E+018,-5.8320313,0.7856598,8.169861,a,nexus4,nexus4_1,stand
616,1424696637010,1.42469663501816E+018,-5.8141785,0.8023224,8.16748,a,nexus4,nexus4_1,stand
617,1424696637014,1.42469663502112E+018,-5.835602,0.74757385,8.181763,a,nexus4,nexus4_1,stand
618,1424696637018,1.42469663502524E+018,-5.8534546,0.8177948,8.159149,a,nexus4,nexus4_1,stand
619,1424696637026,1.42469663503027E+018,-5.8153687,0.80589294,8.179382,a,nexus4,nexus4_1,stand
620,1424696637027,1.42469663503546E+018,-5.766571,0.86421204,8.16153,a,nexus4,nexus4_1,stand
621,1424696637039,1.42469663504034E+018,-5.740387,0.8011322,8.181763,a,nexus4,nexus4_1,stand
622,1424696637039,1.42469663504599E+018,-5.8403625,0.8011322,8.144867,a,nexus4,nexus4_1,stand
623,1424696637046,1.42469663505042E+018,-5.7820435,0.8249359,8.1484375,a,nexus4,nexus4_1,stand
624,1424696637047,1.42469663505582E+018,-5.778473,0.78685,8.135345,a,nexus4,nexus4_1,stand
625,1424696637060,1.42469663506079E+018,-5.765381,0.7951813,8.260315,a,nexus4,nexus4_1,stand
626,1424696637060,1.4246966350686E+018,-5.8522644,0.7606659,8.16272,a,nexus4,nexus4_1,stand
627,1424696637065,1.42469663507156E+018,-5.882019,0.79875183,8.215088,a,nexus4,nexus4_1,stand
628,1424696637068,1.42469663507562E+018,-5.8082275,0.7916107,8.274597,a,nexus4,nexus4_1,stand
629,1424696637074,1.42469663508066E+018,-5.868927,0.7428131,8.192474,a,nexus4,nexus4_1,stand
630,1424696637079,1.42469663508569E+018,-5.8237,0.7368622,8.16629,a,nexus4,nexus4_1,stand
631,1424696637083,1.42469663509073E+018,-5.920105,0.7928009,8.207947,a,nexus4,nexus4_1,stand
632,1424696637089,1.42469663509576E+018,-5.8855896,0.7011566,8.193665,a,nexus4,nexus4_1,stand
633,1424696637094,1.4246966351008E+018,-5.9093933,0.78685,8.112732,a,nexus4,nexus4_1,stand
634,1424696637099,1.42469663510584E+018,-5.848694,0.78208923,8.1651,a,nexus4,nexus4_1,stand
635,1424696637104,1.42469663511087E+018,-5.902252,0.7582855,8.174622,a,nexus4,nexus4_1,stand
636,1424696637109,1.42469663511591E+018,-5.854645,0.77970886,8.2317505,a,nexus4,nexus4_1,stand
637,1424696637115,1.42469663512094E+018,-5.8713074,0.7451935,8.121063,a,nexus4,nexus4_1,stand
638,1424696637120,1.42469663512607E+018,-5.883209,0.76423645,8.207947,a,nexus4,nexus4_1,stand
639,1424696637126,1.4246966351311E+018,-5.88916,0.76304626,8.241272,a,nexus4,nexus4_1,stand
640,1424696637129,1.42469663513614E+018,-5.868927,0.7773285,8.234131,a,nexus4,nexus4_1,stand
641,1424696637136,1.42469663514117E+018,-5.893921,0.74043274,8.207947,a,nexus4,nexus4_1,stand
642,1424696637139,1.42469663514621E+018,-5.882019,0.7761383,8.150818,a,nexus4,nexus4_1,stand
643,1424696637145,1.42469663515128E+018,-5.868927,0.76423645,8.173431,a,nexus4,nexus4_1,stand
644,1424696637149,1.42469663515628E+018,-5.8713074,0.7916107,8.153198,a,nexus4,nexus4_1,stand
645,1424696637161,1.42469663516132E+018,-5.8843994,0.8011322,8.206757,a,nexus4,nexus4_1,stand
646,1424696637162,1.42469663516638E+018,-5.8141785,0.77375793,8.154388,a,nexus4,nexus4_1,stand
647,1424696637164,1.42469663517139E+018,-5.8534546,0.8118439,8.213898,a,nexus4,nexus4_1,stand
648,1424696637171,1.42469663517642E+018,-5.836792,0.75471497,8.160339,a,nexus4,nexus4_1,stand
649,1424696637174,1.42469663518146E+018,-5.8320313,0.73091125,8.190094,a,nexus4,nexus4_1,stand
650,1424696637180,1.42469663518649E+018,-5.82489,0.7201996,8.179382,a,nexus4,nexus4_1,stand
651,1424696637186,1.42469663519153E+018,-5.8213196,0.7535248,8.138916,a,nexus4,nexus4_1,stand
652,1424696637191,1.42469663519656E+018,-5.765381,0.7832794,8.150818,a,nexus4,nexus4_1,stand
653,1424696637195,1.4246966352016E+018,-5.765381,0.77375793,8.16153,a,nexus4,nexus4_1,stand
654,1424696637200,1.42469663520667E+018,-5.818939,0.77970886,8.242462,a,nexus4,nexus4_1,stand
655,1424696637206,1.42469663521167E+018,-5.842743,0.7594757,8.185333,a,nexus4,nexus4_1,stand
656,1424696637225,1.42469663521671E+018,-5.8391724,0.75709534,8.173431,a,nexus4,nexus4_1,stand
657,1424696637226,1.42469663522174E+018,-5.854645,0.79042053,8.171051,a,nexus4,nexus4_1,stand
658,1424696637227,1.42469663522675E+018,-5.8415527,0.79042053,8.218658,a,nexus4,nexus4_1,stand
659,1424696637227,1.42469663523175E+018,-5.857025,0.77137756,8.234131,a,nexus4,nexus4_1,stand
661,1424696637240,1.42469663524182E+018,-5.842743,0.80470276,8.171051,a,nexus4,nexus4_1,stand
660,1424696637240,1.42469663523679E+018,-5.855835,0.7082977,8.237701,a,nexus4,nexus4_1,stand
662,1424696637241,1.42469663524686E+018,-5.867737,0.73805237,8.200806,a,nexus4,nexus4_1,stand
663,1424696637245,1.42469663525189E+018,-5.803467,0.7023468,8.179382,a,nexus4,nexus4_1,stand
664,1424696637250,1.42469663525693E+018,-5.798706,0.7773285,8.210327,a,nexus4,nexus4_1,stand
665,1424696637255,1.42469663526196E+018,-5.8796387,0.74757385,8.238892,a,nexus4,nexus4_1,stand
666,1424696637262,1.42469663526703E+018,-5.8403625,0.70710754,8.207947,a,nexus4,nexus4_1,stand
667,1424696637266,1.42469663527209E+018,-5.8475037,0.71543884,8.23056,a,nexus4,nexus4_1,stand
668,1424696637268,1.42469663527707E+018,-5.8391724,0.7201996,8.2127075,a,nexus4,nexus4_1,stand
669,1424696637273,1.42469663528204E+018,-5.8736877,0.68925476,8.188904,a,nexus4,nexus4_1,stand
670,1424696637279,1.42469663528708E+018,-5.836792,0.7106781,8.196045,a,nexus4,nexus4_1,stand
671,1424696637285,1.42469663529211E+018,-5.837982,0.735672,8.184143,a,nexus4,nexus4_1,stand
672,1424696637290,1.42469663529715E+018,-5.8463135,0.71543884,8.235321,a,nexus4,nexus4_1,stand
673,1424696637300,1.42469663530219E+018,-5.8344116,0.72972107,8.236511,a,nexus4,nexus4_1,stand
674,1424696637301,1.42469663530881E+018,-5.798706,0.7261505,8.191284,a,nexus4,nexus4_1,stand
675,1424696637309,1.42469663531226E+018,-5.7749023,0.7249603,8.209137,a,nexus4,nexus4_1,stand
676,1424696637309,1.42469663531772E+018,-5.778473,0.73210144,8.198425,a,nexus4,nexus4_1,stand
677,1424696637322,1.4246966353226E+018,-5.797516,0.82136536,8.209137,a,nexus4,nexus4_1,stand
678,1424696637322,1.42469663533032E+018,-5.82251,0.7094879,8.207947,a,nexus4,nexus4_1,stand
679,1424696637327,1.42469663533328E+018,-5.82251,0.7094879,8.207947,a,nexus4,nexus4_1,stand
680,1424696637331,1.42469663533743E+018,-5.778473,0.7773285,8.140106,a,nexus4,nexus4_1,stand
681,1424696637341,1.42469663534247E+018,-5.816559,0.7535248,8.213898,a,nexus4,nexus4_1,stand
682,1424696637341,1.42469663534808E+018,-5.7427673,0.7285309,8.188904,a,nexus4,nexus4_1,stand
683,1424696637347,1.42469663535251E+018,-5.76062,0.7285309,8.215088,a,nexus4,nexus4_1,stand
684,1424696637349,1.42469663535754E+018,-5.842743,0.735672,8.16629,a,nexus4,nexus4_1,stand
685,1424696637356,1.42469663536261E+018,-5.798706,0.7451935,8.185333,a,nexus4,nexus4_1,stand
686,1424696637360,1.42469663536765E+018,-5.7582397,0.70591736,8.168671,a,nexus4,nexus4_1,stand
687,1424696637371,1.42469663537268E+018,-5.835602,0.7047272,8.279358,a,nexus4,nexus4_1,stand
688,1424696637371,1.42469663537939E+018,-5.7951355,0.76423645,8.248413,a,nexus4,nexus4_1,stand
689,1424696637379,1.42469663538275E+018,-5.734436,0.79637146,8.177002,a,nexus4,nexus4_1,stand
690,1424696637380,1.42469663538803E+018,-5.75943,0.70591736,8.171051,a,nexus4,nexus4_1,stand
691,1424696637393,1.42469663539328E+018,-5.721344,0.73210144,8.16748,a,nexus4,nexus4_1,stand
692,1424696637393,1.42469663540115E+018,-5.753479,0.68925476,8.269836,a,nexus4,nexus4_1,stand
693,1424696637397,1.42469663540411E+018,-5.753479,0.68925476,8.269836,a,nexus4,nexus4_1,stand
694,1424696637401,1.42469663540793E+018,-5.785614,0.7332916,8.1805725,a,nexus4,nexus4_1,stand
695,1424696637411,1.42469663541296E+018,-5.811798,0.7344818,8.2127075,a,nexus4,nexus4_1,stand
696,1424696637411,1.42469663541934E+018,-5.8213196,0.76423645,8.246033,a,nexus4,nexus4_1,stand
697,1424696637420,1.42469663542303E+018,-5.7891846,0.7273407,8.260315,a,nexus4,nexus4_1,stand
698,1424696637421,1.4246966354288E+018,-5.7618103,0.7844696,8.323395,a,nexus4,nexus4_1,stand
700,1424696637433,1.42469663544122E+018,-5.830841,0.75590515,8.177002,a,nexus4,nexus4_1,stand
699,1424696637433,1.42469663543314E+018,-5.7760925,0.7618561,8.234131,a,nexus4,nexus4_1,stand
701,1424696637437,1.42469663544418E+018,-5.830841,0.75590515,8.177002,a,nexus4,nexus4_1,stand
702,1424696637444,1.42469663544824E+018,-5.7177734,0.7440033,8.1805725,a,nexus4,nexus4_1,stand
703,1424696637445,1.42469663545361E+018,-5.75943,0.7332916,8.197235,a,nexus4,nexus4_1,stand
704,1424696637458,1.42469663545859E+018,-5.765381,0.73805237,8.253174,a,nexus4,nexus4_1,stand
705,1424696637458,1.42469663546634E+018,-5.7998962,0.7285309,8.232941,a,nexus4,nexus4_1,stand
706,1424696637463,1.4246966354693E+018,-5.7998962,0.7285309,8.232941,a,nexus4,nexus4_1,stand
707,1424696637466,1.42469663547339E+018,-5.765381,0.79875183,8.192474,a,nexus4,nexus4_1,stand
708,1424696637477,1.42469663547845E+018,-5.7249146,0.74638367,8.219849,a,nexus4,nexus4_1,stand
709,1424696637477,1.42469663548538E+018,-5.778473,0.74638367,8.184143,a,nexus4,nexus4_1,stand
710,1424696637484,1.42469663548843E+018,-5.772522,0.7130585,8.185333,a,nexus4,nexus4_1,stand
711,1424696637485,1.4246966354939E+018,-5.7689514,0.7190094,8.221039,a,nexus4,nexus4_1,stand
712,1424696637498,1.42469663549887E+018,-5.7772827,0.7856598,8.235321,a,nexus4,nexus4_1,stand
713,1424696637498,1.42469663550668E+018,-5.798706,0.7951813,8.238892,a,nexus4,nexus4_1,stand
714,1424696637504,1.42469663550964E+018,-5.798706,0.7951813,8.238892,a,nexus4,nexus4_1,stand
715,1424696637506,1.4246966355137E+018,-5.8260803,0.7832794,8.156769,a,nexus4,nexus4_1,stand
716,1424696637511,1.42469663551874E+018,-5.7749023,0.7832794,8.22937,a,nexus4,nexus4_1,stand
717,1424696637519,1.42469663552377E+018,-5.8403625,0.7939911,8.236511,a,nexus4,nexus4_1,stand
718,1424696637522,1.42469663552914E+018,-5.843933,0.80589294,8.175812,a,nexus4,nexus4_1,stand
719,1424696637531,1.42469663553384E+018,-5.7772827,0.7499542,8.224609,a,nexus4,nexus4_1,stand
720,1424696637532,1.42469663553882E+018,-5.7760925,0.74043274,8.22699,a,nexus4,nexus4_1,stand
721,1424696637538,1.42469663554392E+018,-5.76062,0.7582855,8.265076,a,nexus4,nexus4_1,stand
722,1424696637542,1.42469663554895E+018,-5.7439575,0.77256775,8.29007,a,nexus4,nexus4_1,stand
723,1424696637548,1.42469663555399E+018,-5.8022766,0.81303406,8.319824,a,nexus4,nexus4_1,stand
724,1424696637554,1.42469663555902E+018,-5.766571,0.7368622,8.23056,a,nexus4,nexus4_1,stand
725,1424696637557,1.42469663556412E+018,-5.7832336,0.7594757,8.224609,a,nexus4,nexus4_1,stand
726,1424696637562,1.42469663556918E+018,-5.766571,0.7523346,8.216278,a,nexus4,nexus4_1,stand
727,1424696637573,1.42469663557425E+018,-5.76062,0.7368622,8.275787,a,nexus4,nexus4_1,stand
728,1424696637574,1.42469663557932E+018,-5.7380066,0.7190094,8.255554,a,nexus4,nexus4_1,stand
729,1424696637578,1.42469663558429E+018,-5.7641907,0.7582855,8.287689,a,nexus4,nexus4_1,stand
730,1424696637582,1.42469663558936E+018,-5.7487183,0.799942,8.179382,a,nexus4,nexus4_1,stand
731,1424696637594,1.42469663559439E+018,-5.797516,0.74757385,8.219849,a,nexus4,nexus4_1,stand
732,1424696637594,1.42469663559955E+018,-5.778473,0.81303406,8.240082,a,nexus4,nexus4_1,stand
733,1424696637598,1.42469663560443E+018,-5.7820435,0.7785187,8.2317505,a,nexus4,nexus4_1,stand
734,1424696637609,1.42469663560947E+018,-5.75943,0.77256775,8.216278,a,nexus4,nexus4_1,stand
735,1424696637609,1.42469663561459E+018,-5.766571,0.7844696,8.2258,a,nexus4,nexus4_1,stand
736,1424696637613,1.42469663561954E+018,-5.82489,0.82255554,8.181763,a,nexus4,nexus4_1,stand
737,1424696637624,1.4246966356246E+018,-5.76062,0.818985,8.237701,a,nexus4,nexus4_1,stand
738,1424696637625,1.42469663562967E+018,-5.7963257,0.7594757,8.196045,a,nexus4,nexus4_1,stand
739,1424696637628,1.42469663563467E+018,-5.8010864,0.7332916,8.223419,a,nexus4,nexus4_1,stand
740,1424696637633,1.42469663563968E+018,-5.7487183,0.78208923,8.213898,a,nexus4,nexus4_1,stand
741,1424696637639,1.42469663564475E+018,-5.8022766,0.79042053,8.279358,a,nexus4,nexus4_1,stand
742,1424696637663,1.42469663564975E+018,-5.7951355,0.76304626,8.267456,a,nexus4,nexus4_1,stand
743,1424696637664,1.42469663565479E+018,-5.7689514,0.7201996,8.272217,a,nexus4,nexus4_1,stand
744,1424696637664,1.42469663565982E+018,-5.804657,0.76304626,8.23056,a,nexus4,nexus4_1,stand
745,1424696637665,1.42469663566483E+018,-5.7879944,0.72257996,8.273407,a,nexus4,nexus4_1,stand
746,1424696637665,1.42469663566986E+018,-5.842743,0.7511444,8.331726,a,nexus4,nexus4_1,stand
747,1424696637698,1.4246966356749E+018,-5.773712,0.7499542,8.185333,a,nexus4,nexus4_1,stand
748,1424696637698,1.42469663567996E+018,-5.8237,0.7440033,8.209137,a,nexus4,nexus4_1,stand
750,1424696637699,1.42469663569006E+018,-5.7879944,0.7213898,8.216278,a,nexus4,nexus4_1,stand
749,1424696637699,1.424696635685E+018,-5.7749023,0.77256775,8.218658,a,nexus4,nexus4_1,stand
751,1424696637700,1.4246966356951E+018,-5.7749023,0.72972107,8.255554,a,nexus4,nexus4_1,stand
752,1424696637701,1.4246966357001E+018,-5.7130127,0.74876404,8.251984,a,nexus4,nexus4_1,stand
753,1424696637713,1.42469663570514E+018,-5.7165833,0.832077,8.235321,a,nexus4,nexus4_1,stand
754,1424696637713,1.42469663571017E+018,-5.804657,0.703537,8.323395,a,nexus4,nexus4_1,stand
755,1424696637714,1.42469663571521E+018,-5.810608,0.78089905,8.2638855,a,nexus4,nexus4_1,stand
756,1424696637714,1.42469663572025E+018,-5.82251,0.77970886,8.2258,a,nexus4,nexus4_1,stand
757,1424696637723,1.42469663572528E+018,-5.8284607,0.8035126,8.272217,a,nexus4,nexus4_1,stand
759,1424696637727,1.42469663573535E+018,-5.8237,0.8237457,8.259125,a,nexus4,nexus4_1,stand
758,1424696637727,1.42469663573035E+018,-5.8391724,0.818985,8.255554,a,nexus4,nexus4_1,stand
760,1424696637732,1.42469663574026E+018,-5.836792,0.8261261,8.23056,a,nexus4,nexus4_1,stand
761,1424696637736,1.4246966357453E+018,-5.8082275,0.80708313,8.29483,a,nexus4,nexus4_1,stand
762,1424696637741,1.42469663575034E+018,-5.8665466,0.8082733,8.22818,a,nexus4,nexus4_1,stand
763,1424696637746,1.42469663575534E+018,-5.7963257,0.78089905,8.260315,a,nexus4,nexus4_1,stand
764,1424696637751,1.42469663576038E+018,-5.817749,0.7773285,8.206757,a,nexus4,nexus4_1,stand
765,1424696637756,1.42469663576544E+018,-5.8260803,0.7773285,8.182953,a,nexus4,nexus4_1,stand
766,1424696637762,1.42469663577048E+018,-5.707062,0.7023468,8.223419,a,nexus4,nexus4_1,stand
767,1424696637767,1.42469663577554E+018,-5.701111,0.73210144,8.173431,a,nexus4,nexus4_1,stand
768,1424696637771,1.42469663578055E+018,-5.7165833,0.73091125,8.273407,a,nexus4,nexus4_1,stand
769,1424696637777,1.42469663578558E+018,-5.772522,0.72257996,8.197235,a,nexus4,nexus4_1,stand
770,1424696637785,1.42469663579062E+018,-5.7439575,0.716629,8.127014,a,nexus4,nexus4_1,stand
771,1424696643009,1.42469664101736E+018,-5.785614,0.42503357,8.192474,a,nexus4,nexus4_1,stand
772,1424696643014,1.42469664102362E+018,-5.816559,0.45954895,8.205566,a,nexus4,nexus4_1,stand
773,1424696643021,1.42469664102865E+018,-5.7641907,0.46788025,8.093689,a,nexus4,nexus4_1,stand
774,1424696643024,1.42469664103369E+018,-5.7689514,0.43574524,8.186523,a,nexus4,nexus4_1,stand
775,1424696643029,1.42469664103873E+018,-5.7832336,0.48454285,8.181763,a,nexus4,nexus4_1,stand
776,1424696643035,1.42469664104376E+018,-5.7891846,0.40956116,8.246033,a,nexus4,nexus4_1,stand
777,1424696643040,1.4246966410488E+018,-5.746338,0.4309845,8.265076,a,nexus4,nexus4_1,stand
778,1424696643050,1.42469664105383E+018,-5.8605957,0.4714508,8.141296,a,nexus4,nexus4_1,stand
779,1424696643051,1.42469664105975E+018,-5.830841,0.46669006,8.286499,a,nexus4,nexus4_1,stand
780,1424696643055,1.4246966410639E+018,-5.785614,0.47383118,8.171051,a,nexus4,nexus4_1,stand
781,1424696643061,1.42469664106894E+018,-5.7641907,0.44883728,8.240082,a,nexus4,nexus4_1,stand
782,1424696643077,1.424696641074E+018,-5.7570496,0.42027283,8.29126,a,nexus4,nexus4_1,stand
783,1424696643077,1.42469664108072E+018,-5.754669,0.42503357,8.303162,a,nexus4,nexus4_1,stand
784,1424696643077,1.42469664108404E+018,-5.7249146,0.472641,8.336487,a,nexus4,nexus4_1,stand
785,1424696643080,1.42469664108911E+018,-5.7177734,0.40837097,8.262695,a,nexus4,nexus4_1,stand
786,1424696643086,1.42469664109414E+018,-5.7701416,0.41670227,8.265076,a,nexus4,nexus4_1,stand
787,1424696643092,1.42469664109918E+018,-5.7630005,0.46192932,8.309113,a,nexus4,nexus4_1,stand
788,1424696643097,1.42469664110422E+018,-5.798706,0.48573303,8.238892,a,nexus4,nexus4_1,stand
790,1424696643106,1.42469664111447E+018,-5.7808533,0.47026062,8.391235,a,nexus4,nexus4_1,stand
789,1424696643106,1.42469664110925E+018,-5.746338,0.47383118,8.351959,a,nexus4,nexus4_1,stand
791,1424696643118,1.42469664111932E+018,-5.7760925,0.4964447,8.251984,a,nexus4,nexus4_1,stand
792,1424696643118,1.42469664112558E+018,-5.7808533,0.44050598,8.297211,a,nexus4,nexus4_1,stand
793,1424696643123,1.42469664112939E+018,-5.8022766,0.4059906,8.315063,a,nexus4,nexus4_1,stand
794,1424696643127,1.42469664113443E+018,-5.7772827,0.40480042,8.29483,a,nexus4,nexus4_1,stand
795,1424696643133,1.42469664113946E+018,-5.804657,0.48454285,8.325775,a,nexus4,nexus4_1,stand
796,1424696643139,1.4246966411445E+018,-5.779663,0.4381256,8.315063,a,nexus4,nexus4_1,stand
797,1424696643141,1.42469664114953E+018,-5.7499084,0.47502136,8.334106,a,nexus4,nexus4_1,stand
799,1424696643156,1.42469664116165E+018,-5.7570496,0.4631195,8.288879,a,nexus4,nexus4_1,stand
798,1424696643156,1.42469664115457E+018,-5.805847,0.44526672,8.265076,a,nexus4,nexus4_1,stand
800,1424696643157,1.42469664116479E+018,-5.7582397,0.45716858,8.172241,a,nexus4,nexus4_1,stand
801,1424696643167,1.42469664116968E+018,-5.810608,0.49168396,8.271027,a,nexus4,nexus4_1,stand
802,1424696643167,1.42469664117499E+018,-5.7963257,0.5273895,8.215088,a,nexus4,nexus4_1,stand
803,1424696643173,1.42469664117975E+018,-5.7998962,0.4964447,8.319824,a,nexus4,nexus4_1,stand
804,1424696643193,1.42469664118646E+018,-5.7499084,0.5357208,8.287689,a,nexus4,nexus4_1,stand
805,1424696643194,1.42469664119351E+018,-5.741577,0.4797821,8.204376,a,nexus4,nexus4_1,stand
807,1424696643195,1.42469664120022E+018,-5.791565,0.4797821,8.285309,a,nexus4,nexus4_1,stand
806,1424696643195,1.42469664119668E+018,-5.741577,0.4797821,8.204376,a,nexus4,nexus4_1,stand
808,1424696643203,1.42469664120498E+018,-5.8070374,0.4881134,8.22818,a,nexus4,nexus4_1,stand
809,1424696643204,1.42469664121011E+018,-5.7630005,0.50001526,8.213898,a,nexus4,nexus4_1,stand
810,1424696643209,1.42469664121515E+018,-5.772522,0.50120544,8.178192,a,nexus4,nexus4_1,stand
811,1424696643219,1.42469664122018E+018,-5.7439575,0.48216248,8.244843,a,nexus4,nexus4_1,stand
812,1424696643220,1.42469664122522E+018,-5.741577,0.45716858,8.324585,a,nexus4,nexus4_1,stand
813,1424696643223,1.42469664123025E+018,-5.754669,0.47502136,8.232941,a,nexus4,nexus4_1,stand
814,1424696643229,1.42469664123529E+018,-5.771332,0.44883728,8.182953,a,nexus4,nexus4_1,stand
815,1424696643234,1.42469664124026E+018,-5.747528,0.49882507,8.173431,a,nexus4,nexus4_1,stand
816,1424696643237,1.4246966412453E+018,-5.7320557,0.46907043,8.175812,a,nexus4,nexus4_1,stand
817,1424696643241,1.42469664125021E+018,-5.722534,0.45359802,8.215088,a,nexus4,nexus4_1,stand
818,1424696643247,1.42469664125531E+018,-5.8094177,0.45240784,8.257935,a,nexus4,nexus4_1,stand
819,1424696643251,1.42469664126034E+018,-5.7630005,0.5309601,8.241272,a,nexus4,nexus4_1,stand
820,1424696643260,1.42469664126544E+018,-5.76062,0.50239563,8.253174,a,nexus4,nexus4_1,stand
821,1424696643261,1.42469664127054E+018,-5.714203,0.48454285,8.215088,a,nexus4,nexus4_1,stand
822,1424696643273,1.4246966412767E+018,-5.754669,0.5119171,8.250793,a,nexus4,nexus4_1,stand
823,1424696643273,1.42469664128204E+018,-5.708252,0.4797821,8.325775,a,nexus4,nexus4_1,stand
824,1424696643282,1.42469664128637E+018,-5.7261047,0.5119171,8.344818,a,nexus4,nexus4_1,stand
825,1424696643283,1.42469664129162E+018,-5.7380066,0.5273895,8.336487,a,nexus4,nexus4_1,stand
826,1424696643292,1.42469664129654E+018,-5.766571,0.49882507,8.373383,a,nexus4,nexus4_1,stand
827,1424696643292,1.42469664130163E+018,-5.7689514,0.54286194,8.262695,a,nexus4,nexus4_1,stand
828,1424696643300,1.42469664130642E+018,-5.765381,0.5547638,8.285309,a,nexus4,nexus4_1,stand
829,1424696643301,1.42469664131143E+018,-5.7570496,0.555954,8.375763,a,nexus4,nexus4_1,stand
830,1424696643312,1.42469664131692E+018,-5.8129883,0.5440521,8.344818,a,nexus4,nexus4_1,stand
831,1424696643312,1.4246966413219E+018,-5.76062,0.49882507,8.342438,a,nexus4,nexus4_1,stand
832,1424696643322,1.42469664132681E+018,-5.7772827,0.5285797,8.386475,a,nexus4,nexus4_1,stand
833,1424696643333,1.42469664133179E+018,-5.772522,0.5607147,8.315063,a,nexus4,nexus4_1,stand
834,1424696643333,1.42469664133664E+018,-5.7903748,0.5785675,8.278168,a,nexus4,nexus4_1,stand
835,1424696643333,1.42469664134167E+018,-5.7451477,0.5214386,8.22937,a,nexus4,nexus4_1,stand
